Provider,docDegMax,docBtwnMean,docEignMean,docMANN
PRV54502,0,0,4.7879837039201664e-5,NaN
PRV54503,0,0,0,NaN
PRV54504,4,18.875,0.12464595124734032,1.35
PRV54505,3,79,0.0021426155333098664,2.2857142857142856
PRV54506,3,88,0.05375111089590653,8
PRV54507,8,30.8,2.358222264225882e-6,2.3636363636363638
PRV54508,2,66,3.293711626471762e-5,4
PRV54509,1,0,1.4863153380237038e-6,11
PRV54510,3,15.6,0.21168335976990055,1.3125
PRV54511,1,0,0.006004997678649815,3
PRV54512,4,72,0.25033379339662487,1.6
PRV54513,5,80,6.779594947618854e-6,5.4
PRV54514,7,39.857142857142854,6.416671459236087e-4,1.9
PRV54515,1,0,5.607818267460198e-4,4
PRV54516,2,4,0.10411599044039704,1.25
PRV54517,2,348,0.0011914374656090934,6
PRV54518,5,58.5,0.08129369291016576,3.4
PRV54519,1,0,0.003510619181314289,3.3333333333333335
PRV54520,3,115,0.0016744606234409844,7
PRV54521,4,212,0.5190842289541039,4
PRV54522,0,0,0,NaN
PRV54523,0,0,0,NaN
PRV54524,0,0,0,NaN
PRV54525,0,0,0,NaN
PRV54526,4,40,6.693568906702923e-6,6.75
PRV54527,4,37.375,0.04151215860269775,6.5
PRV54528,0,0,0,NaN
PRV54529,1,0,0.0014154112176510485,1.4
PRV54530,1,0,8.564743417914418e-7,5
PRV54531,0,0,0,NaN
PRV54532,1,0,1.4863158734135185e-6,11
PRV54533,5,80,6.779595149671161e-6,5.4
PRV54534,1,0,2.8307298941492547e-4,7
PRV54535,3,39.5,0.06817074646086346,4
PRV54536,1,0,1.4863152122959952e-6,11
PRV54537,0,0,0,NaN
PRV54538,5,310,2.6782333659455027e-5,4.5
PRV54539,1,0,0.06579040959039656,10
PRV54540,2,0,0.00925614289680293,4
PRV54541,0,0,0,NaN
PRV54542,2,0,0.006213452499121772,7
PRV54543,1,0,0.0016904330983668937,6
PRV54544,0,0,0,NaN
PRV54545,0,0,0,NaN
PRV54546,0,0,0,NaN
PRV54547,0,0,0,NaN
PRV54548,0,0,0,NaN
PRV54549,0,0,0,NaN
PRV54550,1,0,0.021482899727952493,5
PRV54551,1,0,0.01074144986352039,5
PRV54552,1,0,0.02148289972827789,5
PRV54553,1,0,8.564748749067806e-7,5
PRV54554,1,0,0.01801499303516695,3
PRV54555,0,0,0,NaN
PRV54556,1,0,4.482079002575259e-6,3.6666666666666665
PRV54557,0,0,9.854572145494147e-6,NaN
PRV54558,5,7.234555375180375,0.0019647213200104673,4.888888888888889
PRV54559,14,43.656484256484255,0.33334819701230073,4.466666666666667
PRV54560,3,0.8666666666666666,3.091251114437051e-4,5.833333333333333
PRV54561,5,89.97301587301587,0.004181824994490535,4.416666666666666
PRV54562,0,0,1.883768173859954e-5,NaN
PRV54563,7,63.010582010582006,0.0075276052613297345,4.333333333333333
PRV54564,8,23.972366522366517,0.0028457437903568967,2.8863636363636367
PRV54565,14,60.449821012321024,0.14469760273177368,3.6666666666666665
PRV54566,7,64.77052997507543,0.0019967148854528227,5.916666666666666
PRV54567,8,121.96314414751913,0.06654444726695218,3.5454545454545454
PRV54568,5,40.84814814814814,0.03185882663753355,6.666666666666667
PRV54569,9,39.0671398046398,0.0744840533412233,8.357142857142858
PRV54570,1,0,3.2273573300998926e-5,5
PRV54571,2,7.998142135642134,0.001353734664535654,7.25
PRV54572,4,1.1685185185185185,0.008294773338696548,3.5384615384615383
PRV54573,4,19.26468253968254,0.0037157125176284487,6.4
PRV54574,7,18.11446158008658,0.15846586537610977,8.222222222222221
PRV54575,14,231.98033424908422,0.32017397190585745,6.043478260869565
PRV54576,2,122,3.3175387664715044e-4,2.5
PRV54577,5,149.47751322751319,0.0012478411795455177,6.933333333333334
PRV54578,5,14.529761904761907,0.01153894050485994,4.454545454545454
PRV54579,3,132.99999999999997,0.0016002401373375519,6.666666666666667
PRV54580,7,5.124999999999997,0.2894726514306505,7.357142857142857
PRV54581,5,71.64646187146187,0.06316729607942581,6.333333333333333
PRV54582,8,98.1309523809524,0.0029498307272001396,2.166666666666667
PRV54583,1,0,1.4811661912529812e-4,2
PRV54584,3,0,4.17304025470524e-4,5
PRV54585,6,165.81924603174608,0.007212031285053443,3.8333333333333335
PRV54586,3,0,8.346051199382039e-4,5
PRV54587,1,0,0,1
PRV54588,2,16.126190476190473,0.07069186624836567,20.5
PRV54589,4,72.92133838383839,0.12674426739917033,14.25
PRV54590,7,321.5008401320901,0.04047142225928185,5.5
PRV54591,2,0,0.007663759537825586,6
PRV54592,0,0,3.4365914429557723e-05,NaN
PRV54593,0,0,4.9597371790812865e-5,NaN
PRV54594,0,0,4.9597371790812865e-5,NaN
PRV54595,3,13.026190476190475,0.012605084029711559,8
PRV54596,1,0,3.716012824783616e-5,1
PRV54597,0,0,2.668959399308344e-5,NaN
PRV54598,4,17.071547896547894,0.04170461839065279,7
PRV54599,2,31,8.30218291401177e-4,6.25
PRV54600,3,10.004365079365076,0.0640983782835956,14.333333333333334
PRV54601,1,0,2.4798685895406432e-5,1
PRV54602,4,243.5710678210678,0.00809482330611308,12.25
PRV54603,6,151.33245365745373,0.05129728534024951,7.142857142857143
PRV54604,4,61,9.46511713336913e-4,2.8
PRV54605,2,0,0.0016803338489519957,7.5
PRV54606,1,0,0.0046206413368538955,6.5
PRV54607,0,0,4.9597371790812865e-5,NaN
PRV54608,0,0,4.9597371790812865e-5,NaN
PRV54609,2,0,0.15352173924219187,12
PRV54610,1,0,4.032883588596971e-5,2
PRV54611,4,8.19324494949495,0.07031836036504474,15.75
PRV54612,1,0,4.168167822875642e-5,2
PRV54613,0,0,4.9597371790812865e-5,NaN
PRV54614,2,0,0.011144426616252576,5
PRV54615,2,4.6816829004329,0.06131542077642746,11.5
PRV54616,6,117.36225649350651,0.09078055695550928,13.833333333333334
PRV54617,0,0,4.9597371790812865e-5,NaN
PRV54618,5,2.0096139971139975,0.060067581427325704,15.2
PRV54619,0,0,4.9597371790812865e-5,NaN
PRV54620,7,40.7885642135642,0.2097429358054824,12.428571428571429
PRV54621,0,0,4.9597371790812865e-5,NaN
PRV54622,6,106.63575521700518,0.22288046886704943,14.833333333333334
PRV54623,0,0,4.9597371790812865e-5,NaN
PRV54624,3,92.41726190476189,0.023155171327826542,5.25
PRV54625,0,0,4.9597371790812865e-5,NaN
PRV54626,2,62,9.521249710750349e-5,1.5
PRV54627,2,0,0.1575052788230624,17.666666666666668
PRV54628,0,0,4.9597371790812865e-5,NaN
PRV54629,2,0,2.0975386648135595e-4,3.5
PRV54630,3,0,8.346065778707211e-4,5
PRV54631,3,153.01295093795093,0.06765706136688904,13
PRV54632,1,0,0.008785368570736328,4
PRV54633,4,159.95073468198467,0.055332684910808026,9.5
PRV54634,7,125.2720432345432,0.3082965302009903,10
PRV54635,0,0,4.9597371790812865e-5,NaN
PRV54636,1,0,3.716280134481934e-5,1
PRV54637,1,0,0.05995830499808872,24
PRV54638,2,0.46875,0.04201789604175239,16.5
PRV54639,7,59.82842712842712,0.3476016949924061,10.777777777777779
PRV54640,1,0,0.024150002618969584,5
PRV54641,0,0,2.6978130135253194e-10,NaN
PRV54642,3,64.61117237389011,0.001735740076809487,3
PRV54643,2,33.88660526465405,0.0030375814341567133,6
PRV54644,4,58.333333333333336,4.883668300976611e-7,1.2333333333333334
PRV54645,2,0.5,0.08034168322793708,3
PRV54646,0,0,0,NaN
PRV54647,0,0,2.0233597601439894e-10,NaN
PRV54648,3,0.8125,0.0187186007898622,2.583333333333333
PRV54649,5,133.83336940836938,0.020313828512145478,3.7142857142857144
PRV54650,4,120.37046186854253,0.0513978343334562,2.55
PRV54651,6,504.11497764336434,0.0023053597827944073,3.0833333333333335
PRV54652,2,1,0.16803364570648613,6.25
PRV54653,3,259.31375661375665,0.030309371124659985,5.208333333333333
PRV54654,3,12.765384615384617,2.0759188383389382e-4,4.25
PRV54655,0,0,0.0021634184868525677,NaN
PRV54656,6,291.6733024938638,0.01207600366516346,1.9523809523809523
PRV54657,5,71.3846880552458,0.0023390938700400313,9.666666666666666
PRV54658,5,70.98800934890112,0.00139595974708695,2.6666666666666665
PRV54659,1,0,0.09687292524302282,11.5
PRV54660,2,0.25,2.0233597601439894e-10,6.5
PRV54661,0,0,0,NaN
PRV54662,3,19.101789470691923,0.0023046376831333663,5
PRV54663,3,0.6666666666666666,0.26072362934828736,1.25
PRV54664,1,0,0,7
PRV54665,1,0,0.06324680073016026,1
PRV54666,0,0,0,NaN
PRV54667,1,0,0.0010910383502043023,3
PRV54668,3,106.58000443454632,0.11028956823615388,2.3333333333333335
PRV54669,0,0,0,NaN
PRV54670,1,0,0.03162526549296854,2
PRV54671,2,0,0.08474122514819919,1.6666666666666667
PRV54672,1,0,0.07244707807435824,1
PRV54673,0,0,0,NaN
PRV54674,0,0,0,NaN
PRV54675,1,0,0.028644451270894215,1
PRV54676,0,0,0.0018183971115312023,NaN
PRV54677,1,0,0.06324389522273478,1
PRV54678,2,0,0.08474402057292697,1.6666666666666667
PRV54679,0,0,0,NaN
PRV54680,1,0,0.024593969666573564,4.666666666666667
PRV54681,1,0,2.1428516421927445e-4,1.5
PRV54682,2,0.1111111111111111,3.356451426226425e-4,1
PRV54683,1,0,2.7530458804829943e-4,2.5
PRV54684,2,0.25,3.7790899420358175e-4,1.625
PRV54685,0,0,5.034677139339638e-4,NaN
PRV54686,1,0,1.1800836773360375e-7,1
PRV54687,1,0,1.6521171482704525e-7,2
PRV54688,3,0.4,0.20060399588313715,1.5
PRV54689,1,0,0.0010090131193358622,2.75
PRV54690,1,0,7.552046177675947e-4,3
PRV54691,4,11.4,1.658732046158748e-7,1.6222222222222222
PRV54692,1,0,2.0651464353380656e-7,1
PRV54693,1,0,1.6754470852880447e-6,2
PRV54694,2,0.6,6.041617787810652e-4,1.3333333333333335
PRV54695,1,0,1.6521171482704525e-7,1
PRV54696,1,0,0.06529668000674459,3.5
PRV54697,1,0,2.753528580450754e-7,1
PRV54698,0,0,4.1302928706761313e-7,NaN
PRV54699,0,0,0.0010069351580866263,NaN
PRV54700,1,0,2.753528580450754e-7,2
PRV54701,1,0,0.07341730250937872,4
PRV54702,2,1.8333333333333333,6.05877455563529e-4,1.5
PRV54703,1,0,4.1302928706761313e-7,4
PRV54704,0,0,2.0651464353380656e-7,NaN
PRV54705,1,0,0.10447462154585731,3
PRV54706,0,0,2.0651464353380656e-7,NaN
PRV54707,0,0,8.260585741352263e-7,NaN
PRV54708,0,0,0.0030199794156857435,NaN
PRV54709,1,0,8.282167377448519e-7,1
PRV54710,1,0,4.1266663469670235e-7,1
PRV54711,1,0,8.23493145323085e-7,1
PRV54712,1,0,8.250598752866624e-7,1
PRV54713,0,0,0.0015104027371299394,NaN
PRV54714,2,1,0.6706675107837411,3.5
PRV54715,2,0,0.9286788922843359,2
PRV54716,0,0,8.260585741352263e-7,NaN
PRV54717,0,0,8.260585741352263e-7,NaN
PRV54718,1,0,4.1421635956948364e-7,1
PRV54719,0,0,8.260585741352263e-7,NaN
PRV54720,1,0,0.3477335280167422,4
PRV54721,0,0,4.1302928706761313e-7,NaN
PRV54722,1,0,4.144203293227647e-7,3
PRV54723,2,0,2.0721880145343647e-7,2.1666666666666665
PRV54724,0,0,1.6623010266577874e-8,NaN
PRV54725,0,0,9.434439401228798e-6,NaN
PRV54726,0,0,1.6623010266577874e-8,NaN
PRV54727,1,0,0.001584955909009808,2.5
PRV54728,0,0,4.9869030799733626e-8,NaN
PRV54729,4,0.0625,0.23987890176379015,3.2857142857142856
PRV54730,2,40.25,4.7912182099223184e-5,3.6666666666666665
PRV54731,3,3,4.3267545440226167e-7,2.833333333333333
PRV54732,7,96.125,4.2609843794234515e-7,1.8571428571428572
PRV54733,2,12,2.421774945326612e-7,1.75
PRV54734,4,12.7,0.002790501982011773,1.5
PRV54735,2,0.3333333333333333,7.413271987941844e-8,1
PRV54736,0,0,1.2467257699933406e-8,NaN
PRV54737,3,3.75,9.934694421489069e-8,1.6666666666666667
PRV54738,3,40.25,1.3604316082363816e-7,2.6666666666666665
PRV54739,3,4.428571428571429,0.0014464016709903433,2
PRV54740,4,40.666666666666664,0.004650652482437337,1.75
PRV54741,3,14.375,0.001188794593336066,1.6
PRV54742,1,0,2.259776878987178e-8,2
PRV54743,1,0,3.226542750077898e-8,1.1666666666666667
PRV54744,1,0,6.242337858997847e-8,5
PRV54745,1,0,4.256532044791764e-8,3
PRV54746,3,0.6,3.132853002154508e-8,1
PRV54747,0,0,1.6623010266577874e-8,NaN
PRV54748,2,0.25,2.551223069581024e-8,1
PRV54749,1,0,5.3803047198510344e-8,3
PRV54750,1,0,0.011368475602493005,3
PRV54751,0,0,1.6623010266577874e-8,NaN
PRV54752,0,0,1.2467257699933406e-8,NaN
PRV54753,2,31,1.035612744184036e-6,2
PRV54754,0,0,9.973806159946725e-9,NaN
PRV54755,0,0,8.446395783965204e-9,NaN
PRV54756,0,0,2.4934515399866813e-8,NaN
PRV54757,4,1.0714285714285714,7.071982746147052e-8,2
PRV54758,2,0.2222222222222222,4.8935000842290916e-5,3.5
PRV54759,0,0,8.446395783965204e-9,NaN
PRV54760,6,6.125,0.5,2.888888888888889
PRV54761,1,0,1.0305502736974376e-7,3
PRV54762,1,0,1.6623010266577874e-8,1
PRV54763,1,0,0.0031699194971472272,2
PRV54764,2,0,0.001358632631577829,1.5555555555555556
PRV54765,2,8.25,1.4709241743822002e-7,3.5
PRV54766,2,26.833333333333332,7.777344790227217e-8,2
PRV54767,2,58.333333333333336,3.4957640250247086e-7,5
PRV54768,2,0.2,2.0570131746176652e-8,1
PRV54769,1,0,1.2467257699933406e-8,1
PRV54770,3,1.8,6.465661197307906e-7,1.375
PRV54771,4,31.916666666666668,0.0015851229651206926,2.5
PRV54772,5,12.636363636363637,9.299544803419346e-4,1.6111111111111112
PRV54773,0,0,1.2467257699933406e-8,NaN
PRV54774,2,0.5,2.0821752179190913e-7,1.5555555555555556
PRV54775,1,0,3.5735592679894955e-6,1.8333333333333333
PRV54776,0,0,8.311505133288937e-9,NaN
PRV54777,1,0,5.306499503374856e-7,6
PRV54778,0,0,1.2467257699933406e-8,NaN
PRV54779,3,1.2,0.04103685950918659,4
PRV54780,1,0,5.354597980594931e-8,2
PRV54781,2,0,1.140733681538209e-5,6.666666666666667
PRV54782,1,0,1.3600616817011906e-7,2.5
PRV54783,2,0,2.7762966065466103e-7,1.6111111111111112
PRV54784,1,0,7.85078867843219e-8,2
PRV54785,1,0,1.5700632292205045e-7,2
PRV54786,2,0,0.0013942509821232012,8
PRV54787,4,4.75,1.4817918167319954e-7,1.5
PRV54788,1,0,3.925215615483759e-8,1.5
PRV54789,1,0,2.6901449969663797e-7,3
PRV54790,2,0,5.854616923360763e-7,1.6666666666666667
PRV54791,1,0,2.690101864688668e-7,3
PRV54792,4,1.3333333333333333,0.6203498920107822,5
PRV54793,0,0,2.4934515399866813e-8,NaN
PRV54794,0,0,4.9869030799733626e-8,NaN
PRV54795,1,0,1.6424696500599846e-7,1
PRV54796,0,0,4.9869030799733626e-8,NaN
PRV54797,1,0,2.8027672085787617e-7,3
PRV54798,0,0,4.9869030799733626e-8,NaN
PRV54799,0,0,4.9869030799733626e-8,NaN
PRV54800,1,0,1.4250676740397476e-7,3
PRV54801,2,0.5,3.598973261562612e-7,3
PRV54802,4,1.3333333333333333,0.6203498919928239,5
PRV54803,1,0,4.000803122719523e-7,4
PRV54804,2,31,2.4149097014261594e-7,2.5
PRV54805,0,0,4.9869030799733626e-8,NaN
PRV54806,4,1.5833333333333333,0.531932969489039,6.5
PRV54807,0,0,4.9869030799733626e-8,NaN
PRV54808,1,0,4.0008530771820247e-7,4
PRV54809,3,61,8.874585991108473e-7,3
PRV54810,1,0,1.696705982641794e-7,2
PRV54811,0,0,4.9869030799733626e-8,NaN
PRV54812,0,0,4.9869030799733626e-8,NaN
PRV54813,0,0,1.6623010266577874e-8,NaN
PRV54814,2,0,5.854532602895755e-7,1.6666666666666667
PRV54815,0,0,2.4934515399866813e-8,NaN
PRV54816,1,0,2.8210216636844e-7,3
PRV54817,1,0,4.0802197935731974e-7,4
PRV54818,0,0,4.9869030799733626e-8,NaN
PRV54819,0,0,4.9869030799733626e-8,NaN
PRV54820,0,0,4.9869030799733626e-8,NaN
PRV54821,0,0,4.9869030799733626e-8,NaN
PRV54822,0,0,4.9869030799733626e-8,NaN
PRV54823,0,0,4.9869030799733626e-8,NaN
PRV54824,0,0,4.9869030799733626e-8,NaN
PRV54825,0,0,2.978640833251299e-7,NaN
PRV54826,0,0,2.978640833251299e-7,NaN
PRV54827,0,0,2.978640833251299e-7,NaN
PRV54828,1,0,7.44717362619032e-8,1
PRV54829,0,0,7.446602083128247e-8,NaN
PRV54830,0,0,9.928802777504329e-8,NaN
PRV54831,1,0,4.9775814908821707e-8,1
PRV54832,1,0,7.466835680729687e-8,1
PRV54833,0,0,1.4933671361459374e-7,NaN
PRV54834,1,0,3.586785201675604e-7,4
PRV54835,0,0,4.3567807253615136e-8,NaN
PRV54836,0,0,9.955780907639583e-8,NaN
PRV54837,1,0,0.09091353340225493,7
PRV54838,0,0,1.4893204166256494e-7,NaN
PRV54839,0,0,1.4893204166256494e-7,NaN
PRV54840,1,0,1.4888188324950078e-7,1
PRV54841,0,0,1.4893204166256494e-7,NaN
PRV54842,0,0,9.928802777504329e-8,NaN
PRV54843,2,4,2.497205590307624e-6,2
PRV54844,1,0,2.97918659305487e-7,1
PRV54845,0,0,7.466835680729687e-8,NaN
PRV54846,1,0,3.2387192955163325e-6,1
PRV54847,4,1.125,3.239550582969302e-7,1.1428571428571428
PRV54848,0,0,1.4933671361459374e-7,NaN
PRV54849,0,0,9.955780907639583e-8,NaN
PRV54850,0,0,5.973468544583749e-8,NaN
PRV54851,0,0,1.4893204166256494e-7,NaN
PRV54852,0,0,1.4893204166256494e-7,NaN
PRV54853,0,0,7.466835680729687e-8,NaN
PRV54854,0,0,1.4933671361459374e-7,NaN
PRV54855,0,0,7.446602083128247e-8,NaN
PRV54856,1,0,2.977594864927685e-7,1
PRV54857,0,0,1.4893204166256494e-7,NaN
PRV54858,0,0,2.978640833251299e-7,NaN
PRV54859,0,0,1.4893204166256494e-7,NaN
PRV54860,0,0,2.978640833251299e-7,NaN
PRV54861,1,0,1.685264396035891e-7,10
PRV54862,0,0,2.978640833251299e-7,NaN
PRV54863,3,0.5,6.32689958940427e-6,3
PRV54864,4,2,8.454383029869263e-6,2.5
PRV54865,2,0,9.981446929298545e-7,2
PRV54866,1,0,1.1202646850487815e-6,7
PRV54867,2,0,4.296904075916868e-6,3.5
PRV54868,0,0,1.4933671361459374e-7,NaN
PRV54869,0,0,2.978640833251299e-7,NaN
PRV54870,2,0,4.296949545854592e-6,3.5
PRV54871,0,0,2.978640833251299e-7,NaN
PRV54872,3,0.5,6.326773499428679e-6,3
PRV54873,1,0,1.432475231888715e-6,3.5
PRV54874,0,0,2.978640833251299e-7,NaN
PRV54875,0,0,2.978640833251299e-7,NaN
PRV54876,0,0,1.4893204166256494e-7,NaN
PRV54877,5,105.59265483971375,0.0018238338826106627,5.5
PRV54878,2,0,4.777789766743451e-6,6.25
PRV54879,3,0,3.60940146756059e-4,1.4375
PRV54880,2,1,1.6650560492030292e-8,2
PRV54881,1,0,1.2079439632820456e-4,5
PRV54882,11,97.11555814354726,8.555399554841237e-4,2.6739130434782608
PRV54883,0,0,0,NaN
PRV54884,3,4.625595238095238,2.176156362336462e-5,6.333333333333333
PRV54885,3,328.04545454545456,1.2907115311627333e-5,3
PRV54886,3,477,6.494084172780061e-6,3
PRV54887,8,114.71836093857834,0.0019068620472441193,3.0789473684210527
PRV54888,13,653.7815960727727,0.3333333333333333,1.9874999999999998
PRV54889,4,205.69926634355977,7.24843529750843e-4,2.8125
PRV54890,2,2,0,2
PRV54891,2,0,4.558207834358064e-6,3.6
PRV54892,2,0,1.7271288764787032e-4,6.5
PRV54893,0,0,0,NaN
PRV54894,3,56.07142857142857,1.908482643638901e-6,2.6666666666666665
PRV54895,1,0,7.239767814827318e-9,2
PRV54896,3,147,9.488434189397937e-9,3
PRV54897,4,2,6.7538396237111586e-6,4.1875
PRV54898,1,0,5.533240362381281e-4,14
PRV54899,0,0,0,NaN
PRV54900,0,0,0,NaN
PRV54901,0,0,1.2467257699933406e-8,NaN
PRV54902,1,0,0,1
PRV54903,0,0,0,NaN
PRV54904,0,0,1.6623010266577874e-8,NaN
PRV54905,6,49.100198412698404,9.63213314361891e-4,5.285714285714286
PRV54906,2,0,2.1449523761143486e-5,2.5
PRV54907,9,243.5718009895759,6.0847832828968836e-5,8.4
PRV54908,2,0.16666666666666666,1.7142659141737878e-8,1
PRV54909,0,0,1.6623010266577874e-8,NaN
PRV54910,11,496.8686921010931,0.001027522763873368,3.1029411764705883
PRV54911,2,0.3333333333333333,0,1
PRV54912,3,219.1045454545453,1.5617054137895094e-4,3.4285714285714284
PRV54913,4,1.4666666666666668,4.840193043842374e-6,5.5
PRV54914,4,111.97843586152415,7.996429828753834e-5,5.5
PRV54915,1,0,6.6495719294047445e-6,1.5
PRV54916,5,125.13141508250236,6.219386068512914e-5,9.6
PRV54917,2,278.5,6.917583013136147e-10,4
PRV54918,6,168.09920634920627,2.9543197282765616e-5,4.333333333333333
PRV54919,1,0,1.1067478105256798e-4,14
PRV54920,2,35.55555555555556,0.001056631705848327,1.75
PRV54921,1,0,0,2
PRV54922,0,0,2.4934515399866813e-8,NaN
PRV54923,7,369.40764329328914,1.8827070466413017e-4,7.875
PRV54924,14,1281.0395601059925,0.014641618495280687,6.235294117647059
PRV54925,7,105.96927482328698,1.9610831351333536e-5,9
PRV54926,7,380.9483927801381,2.3060558661072212e-4,7.5
PRV54927,3,46.508571428571436,1.4628831253227866e-6,4
PRV54928,8,17.42003532415297,1.4835695297582184e-5,2.7280701754385963
PRV54929,0,0,1.0135674940758244e-8,NaN
PRV54930,4,20.06108523119392,3.3786241041985877e-4,3.3
PRV54931,5,249.4,2.675560496424273e-5,2.4
PRV54932,1,0,1.2467257699933406e-8,1
PRV54933,1,0,6.290524930027578e-6,2
PRV54934,1,0,0,4
PRV54935,5,623.1260728319229,0.002613201889648862,6.8
PRV54936,1,0,1.2467257699933406e-8,2
PRV54937,1,0,1.02544263790065e-8,2
PRV54938,3,176.11111111111111,7.397510335188124e-8,2.25
PRV54939,3,0.34615384615384615,9.535862497323232e-4,1.6666666666666667
PRV54940,3,106.66666666666667,1.475999414803537e-4,4.833333333333334
PRV54941,2,1,0,1
PRV54942,9,52.15440431903987,2.8540110694609418e-5,5.133333333333334
PRV54943,4,126.16666666666667,1.701763897052976e-8,1.75
PRV54944,1,0,7.681364101901185e-5,1.5
PRV54945,2,0,5.386617219099852e-6,9.5
PRV54946,8,35.946603793032345,4.547245228944577e-6,6.6
PRV54947,9,436.9908936332216,2.043647593294296e-4,6.818181818181818
PRV54948,2,0.3333333333333333,8.311505133288937e-9,1
PRV54949,8,171.10076254261037,0.0010354244293789986,3.638888888888889
PRV54950,2,2.5,1.2467257699933406e-8,3
PRV54951,3,0,0.07726895373068184,11.5
PRV54952,1,0,1.4125208567994047e-7,4
PRV54953,2,0,0,2
PRV54954,1,0,1.2467257699933406e-8,2
PRV54955,2,0.5555555555555556,5.7017143389419215e-9,2.3333333333333335
PRV54956,3,17.20520833333333,2.5587053506201652e-6,1.6666666666666665
PRV54957,5,106.61125992063492,2.3066493442301523e-6,4
PRV54958,3,21.337423905070967,4.11717655475452e-6,5.111111111111112
PRV54959,4,89.44710317460319,2.7536867010319538e-5,1.6825396825396826
PRV54960,5,17.88888888888889,7.340059061498723e-4,1.4
PRV54961,4,36.10088985088985,1.1265962146540049e-5,4.95
PRV54962,3,53.666666666666664,8.294475758418526e-4,2
PRV54963,3,80.5,0,2
PRV54964,2,21.333333333333332,5.258596798549293e-7,3
PRV54965,2,64,1.2487608173392812e-6,3.5
PRV54966,0,0,8.311505133288937e-9,NaN
PRV54967,3,0.4,1.0003613545338882e-7,1.3095238095238095
PRV54968,4,121.48373015873011,0.0011775078705342182,4.714285714285714
PRV54969,3,161,4.765494034908125e-5,3.3333333333333335
PRV54970,10,425.3262903656448,9.525550353453707e-5,6.615384615384615
PRV54971,2,0,2.1769078933415224e-6,4
PRV54972,5,6.413095238095238,2.9369236564039228e-5,3.9545454545454546
PRV54973,9,176.64775060386472,0.0029929902409513,4.321428571428571
PRV54974,1,0,1.2467257699933406e-8,2
PRV54975,5,49.78901098901101,1.1898882138620517e-4,4.1
PRV54976,0,0,0,NaN
PRV54977,3,164.19428210678214,0.0026464242274832615,7.333333333333333
PRV54978,0,0,0,NaN
PRV54979,1,0,7.907322252987451e-4,4.6
PRV54980,5,101.052913059163,0.024981727455163947,4.666666666666667
PRV54981,0,0,6.136687883326527e-7,NaN
PRV54982,4,190.42261904761892,0.004205374580307002,3.1
PRV54983,0,0,0,NaN
PRV54984,2,0,0,2
PRV54985,4,35.55555555555556,7.114651263430684e-5,6
PRV54986,3,127.41666666666667,5.176774955547024e-5,2.333333333333333
PRV54987,3,3.6666666666666665,0,1.5
PRV54988,3,33.71086191444247,7.010021857825463e-5,3.75
PRV54989,1,0,0,2.5
PRV54990,1,0,1.2467257699933406e-8,1
PRV54991,2,36.221706780538305,3.694736670301702e-5,4
PRV54992,9,1300.062393503059,0.16550630846560735,8.636363636363637
PRV54993,1,0,2.2010127970806164e-4,7
PRV54994,3,484.875,1.656445911325824e-6,2.5
PRV54995,1,0,3.833566059440315e-5,5
PRV54996,0,0,1.2467257699933406e-8,NaN
PRV54997,2,1.0506734006734006,8.462404901792579e-7,5.5
PRV54998,5,3800.9534937888207,0.0030552556478143623,9.4
PRV54999,2,1.5,0,1.5
PRV55000,3,10.75,3.840775528136136e-5,1.4444444444444444
PRV55001,4,101,3.241783687172592e-8,1.625
PRV55002,3,49.5801756480945,3.5541023388393053e-05,14
PRV55003,3,54.81354166666665,3.533826116786988e-5,3.4166666666666665
PRV55004,0,0,8.446395783965204e-9,NaN
PRV55005,1,0,4.174246495092236e-7,2
PRV55006,2,0.6666666666666666,8.680268932475336e-6,2.2
PRV55007,1,0,0.0021666232931016457,3
PRV55008,2,3,0,1.5
PRV55009,3,0,0.31701352329656457,1.7554347826086956
PRV55010,9,353.7501827278999,4.9046535095727186e-5,9.333333333333334
PRV55011,2,1.1666666666666665,1.6588137434436313e-6,2.5
PRV55012,4,456.5,0,11.25
PRV55013,4,30.388492063492063,0.004035920205912123,2.5
PRV55014,6,126.48848463627876,0.002381105037635735,5.714285714285714
PRV55015,2,0,3.710948061870372e-4,1.5
PRV55016,3,95.69565955381177,9.127718014492813e-4,10.333333333333334
PRV55017,3,197.6,1.5256503086805598e-7,2.583333333333333
PRV55018,0,0,0,NaN
PRV55019,4,10.34816350174407,6.786071664172832e-6,9.6
PRV55020,1,0,1.2791509483496983e-8,3
PRV55021,6,523.4916609155736,0.01686742432465565,12
PRV55022,3,16.70059523809524,1.5440496343438974e-4,2.5
PRV55023,6,436.02211505814455,0.05670389344835118,15.666666666666666
PRV55024,1,0,1.0977741577268627e-5,5
PRV55025,5,98.90800893006775,2.599975643531474e-4,7.714285714285714
PRV55026,3,0,8.450390611355749e-6,3.75
PRV55027,4,0,0.002285418289628801,2
PRV55028,3,386.3883477633479,0.046878038972226185,16.333333333333332
PRV55029,11,86.71896007782352,1.064228338897096e-5,3.411764705882353
PRV55030,5,15.806935286935282,3.996453270769896e-4,2.5454545454545454
PRV55031,0,0,0,NaN
PRV55032,2,0,0,2
PRV55033,1,0,0,4
PRV55034,1,0,4.8780281811758656e-11,4
PRV55035,0,0,0,NaN
PRV55036,2,1.5,0,1.5
PRV55037,0,0,0,NaN
PRV55038,2,1,0,1
