,Provider,PotentialFraud,AttendingPhysician,logattnd,BeneID,logpts,meanDiagCodes,DiagcodesRange,meanProcCodes,ProcCodesRange,MeanReimburse,ReimburseRange,ClaimCount,LogClmsPerPhysician,LogClmsPerPatnt
2487,PRV57470,No,4,1.6094379124341003,11,2.4849066497880004,2.6666666666666665,8,0.0,0,134.16666666666666,360,12,1.1289858732021576,0.17388461243694517
2488,PRV52591,No,13,2.6390573296152584,45,3.828641396489095,2.5,9,0.0,0,271.95652173913044,3300,46,1.2908131443990405,0.11510845076061425
2489,PRV51344,No,18,2.9444389791664403,31,3.4657359027997265,1.967741935483871,4,0.0,0,233.8709677419355,2100,31,0.5995318435423677,0.09501697626032561
2490,PRV51688,No,5,1.791759469228055,7,2.0794415416798357,2.142857142857143,3,0.0,0,94.28571428571429,300,7,0.4036004298907259,0.09401248951061449
2491,PRV53349,No,1,0.6931471805599453,16,2.833213344056216,2.375,5,0.0,0,90.83333333333333,380,24,3.172303002558532,0.46941788621397385
2492,PRV51999,No,3,1.3862943611198906,17,2.8903717578961645,2.764705882352941,8,0.0,0,156.47058823529412,790,17,1.748824224540601,0.09477559195881244
2493,PRV54783,No,14,2.70805020110221,26,3.295836866004329,2.3214285714285716,8,0.0,0,733.2142857142857,3290,28,0.741257327022713,0.162551608702366
2494,PRV53143,No,3,1.3862943611198906,5,1.791759469228055,3.125,4,0.0,0,208.75,770,8,1.0144359107121141,0.5287478885384485
2495,PRV56846,No,5,1.791759469228055,9,2.302585092994046,2.8095238095238093,5,0.0,0,334.2857142857143,3290,21,1.4566635305831186,0.8881972262601834
2496,PRV55735,No,8,2.1972245773362196,83,4.430816798843313,2.817204301075269,8,0.0,0,346.55913978494624,3200,93,2.4604847558558935,0.19913520040728078
2497,PRV53745,No,7,2.0794415416798357,20,3.044522437723423,2.1739130434782608,7,0.0,0,163.47826086956522,700,23,1.2181795402972682,0.22268367547258006
2498,PRV56601,No,10,2.3978952727983707,30,3.4339872044851463,2.6875,7,0.0,0,265.9375,1900,32,1.1929532707105266,0.15384597305755382
2499,PRV51146,Yes,72,4.290459441148391,177,5.181783550292085,2.542105263157895,9,0.0,0,330.05263157894734,3300,190,1.007418514888817,0.15989331735390624
2500,PRV52013,No,15,2.772588722239781,56,4.04305126783455,2.5,9,0.0,0,229.19354838709677,3200,62,1.4423390081607725,0.18809252961717202
2501,PRV56023,Yes,24,3.2188758248682006,33,3.5263605246161616,2.9714285714285715,9,0.0,0,373.42857142857144,3290,35,0.4432270317977857,0.14866545964122185
2502,PRV55676,Yes,39,3.6888794541139363,48,3.8918202981106265,2.5576923076923075,8,0.0,0,205.76923076923077,2190,52,0.3597642455701372,0.16814460866308228
2503,PRV54133,No,8,2.1972245773362196,24,3.2188758248682006,2.96,8,0.0,0,142.4,900,25,1.169722489786089,0.132109098845252
2504,PRV55213,No,23,3.1780538303479458,65,4.189654742026425,2.282051282051282,9,0.0,0,171.66666666666666,1100,78,1.2498531701280242,0.2622222643962524
2505,PRV57174,No,25,3.258096538021482,38,3.6635616461296463,2.642857142857143,7,0.0,0,545.952380952381,11000,42,0.5762359159402896,0.18645664194175776
2506,PRV57216,No,30,3.4339872044851463,53,3.9889840465642745,2.2777777777777777,9,0.0,0,239.72222222222223,3300,72,0.9159707873284799,0.3772263171205925
2507,PRV51652,No,2,1.0986122886681098,49,3.912023005428146,3.046875,8,0.0,0,275.0,2990,64,3.4638840648276092,0.3406463327809315
2508,PRV54358,No,19,2.995732273553991,30,3.4339872044851463,2.255813953488372,5,0.0,0,305.8139534883721,3200,43,0.8594949097147818,0.4271324759309626
2509,PRV53350,No,1,0.6931471805599453,3,1.3862943611198906,3.5,6,0.0,0,605.0,1160,4,1.401280515556754,0.356907475040815
2510,PRV53334,No,2,1.0986122886681098,14,2.70805020110221,3.1724137931034484,8,0.0,0,322.0689655172414,1990,29,2.676068233192194,0.7747041422590825
2511,PRV53361,No,4,1.6094379124341003,7,2.0794415416798357,1.7777777777777777,3,0.0,0,504.44444444444446,3290,9,0.8520248252779361,0.3248912719326479
2512,PRV55498,No,20,3.044522437723423,26,3.295836866004329,3.259259259259259,8,0.0,0,104.81481481481481,500,27,0.3710981635549361,0.12932706508257913
2513,PRV55278,No,2,1.0986122886681098,33,3.5263605246161616,2.488888888888889,5,0.0,0,160.0,690,45,3.1129844884162767,0.38064171851284934
2514,PRV52155,No,29,3.4011973816621555,44,3.8066624897703196,2.68,9,0.0,0,289.8,3300,50,0.6007816441439529,0.21196565522288477
2515,PRV53925,No,22,3.1354942159291497,40,3.713572066704308,2.951219512195122,8,0.0,0,297.5609756097561,3300,41,0.6743667475919282,0.1175552888764885
2516,PRV57200,No,7,2.0794415416798357,24,3.2188758248682006,2.36,9,0.0,0,486.0,3300,25,1.299192200603518,0.132109098845252
2517,PRV54041,No,4,1.6094379124341003,32,3.4965075614664802,2.5384615384615383,9,0.0,0,543.5384615384615,14090,65,2.7917463075476543,0.7564108735167459
2518,PRV57367,No,4,1.6094379124341003,8,2.1972245773362196,3.0,5,0.0,0,733.6363636363636,3280,11,1.044909829533105,0.38749351256334386
2519,PRV57433,No,35,3.58351893845611,48,3.8918202981106265,2.3518518518518516,9,0.0,0,287.037037037037,3040,54,0.4961686039898514,0.20274953901983936
2520,PRV56111,No,1,0.6931471805599453,50,3.9318256327243257,3.0,9,0.0,0,215.69892473118279,3300,93,4.523734594510728,0.672754697269331
2521,PRV55993,No,15,2.772588722239781,28,3.367295829986474,3.0,8,0.0,0,167.5,1090,32,0.8028586434863942,0.21708453272773498
2522,PRV57372,No,7,2.0794415416798357,17,2.8903717578961645,2.6470588235294117,8,0.0,0,279.4117647058824,1000,17,0.9262834341125207,0.09477559195881244
2523,PRV54855,No,3,1.3862943611198906,129,4.867534450455582,2.693396226415094,9,0.0,0,268.5377358490566,3200,212,4.2560650002529234,0.555770384638971
2524,PRV56800,No,16,2.833213344056216,43,3.784189633918261,2.86,9,0.0,0,176.6,900,50,1.170327525136068,0.23310999618093017
2525,PRV53025,No,5,1.791759469228055,19,2.995732273553991,2.36,8,0.0,0,189.2,1700,50,2.310557222968682,1.0043729013086191
2526,PRV54337,No,57,4.060443010546419,71,4.276666119016055,2.6588235294117646,9,0.0,0,335.4117647058824,9300,85,0.46434169137514586,0.26006508877161455
2527,PRV55167,No,29,3.4011973816621555,80,4.394449154672439,2.6382978723404253,9,0.0,0,354.25531914893617,3300,94,1.2060492406275987,0.24283099029574906
2528,PRV57168,No,37,3.6375861597263857,67,4.219507705176107,2.8,8,0.0,0,495.2,6100,75,0.7544677154248715,0.19822437970805162
2529,PRV53120,No,39,3.6888794541139363,49,3.912023005428146,2.327272727272727,9,0.0,0,271.8181818181818,3000,55,0.41204004492354535,0.20066884055141415
2530,PRV53102,No,4,1.6094379124341003,16,2.833213344056216,3.0,8,0.0,0,311.05263157894734,2500,19,1.5765333698140875,0.25212609129802577
2531,PRV52122,No,21,3.091042453358316,41,3.7376696182833684,2.5121951219512195,6,0.0,0,457.0731707317073,3300,41,0.7185476838397826,0.09508847980785097
2532,PRV55580,No,21,3.091042453358316,26,3.295836866004329,2.4696969696969697,8,0.0,0,293.6363636363636,3300,66,1.1759933824785564,0.9698260324245074
2533,PRV51349,No,19,2.995732273553991,23,3.1780538303479458,2.44,8,0.0,0,139.2,1100,25,0.3471983041376824,0.17099442750940627
2534,PRV51679,No,5,1.791759469228055,15,2.772588722239781,2.388888888888889,9,0.0,0,261.6666666666667,2090,36,1.9859037423766484,0.915650953642112
2535,PRV51366,No,11,2.4849066497880004,53,3.9889840465642745,2.2982456140350878,9,0.0,0,321.7543859649123,4100,57,1.663378924679116,0.16149690202923697
2536,PRV57690,No,2,1.0986122886681098,3,1.3862943611198906,1.5,1,0.0,0,1120.0,2600,4,0.7371878701162607,0.356907475040815
2537,PRV52102,No,10,2.3978952727983707,15,2.772588722239781,2.066666666666667,5,0.0,0,127.33333333333333,390,15,0.46906662695960855,0.09470433948529736
2538,PRV53757,No,20,3.044522437723423,53,3.9889840465642745,2.8545454545454545,9,0.0,0,258.72727272727275,2290,55,1.0468366629446655,0.12886811234384335
2539,PRV53837,No,2,1.0986122886681098,13,2.6390573296152584,2.6923076923076925,5,0.0,0,191.53846153846155,790,13,1.882157862227638,0.09461117236638439
2540,PRV52229,No,1,0.6931471805599453,11,2.4849066497880004,1.8181818181818181,3,0.0,0,33.63636363636363,80,11,2.397084863497342,0.09448414308132681
2541,PRV56929,No,2,1.0986122886681098,32,3.4965075614664802,2.1777777777777776,9,0.0,0,170.44444444444446,2200,45,3.1129844884162767,0.4093314137475361
2542,PRV55775,No,7,2.0794415416798357,13,2.6390573296152584,2.3076923076923075,4,0.0,0,123.84615384615384,690,13,0.6701311218244729,0.09461117236638439
2543,PRV56495,No,3,1.3862943611198906,23,3.1780538303479458,2.9722222222222223,9,0.0,0,326.3888888888889,3290,36,2.489905210339942,0.509547101459049
2544,PRV53147,No,12,2.5649493574615367,16,2.833213344056216,3.0,8,0.0,0,375.55555555555554,3290,18,0.46922272491888734,0.2023670583345148
2545,PRV53144,No,27,3.332204510175204,32,3.4965075614664802,3.2285714285714286,8,0.0,0,176.0,1300,35,0.33347945149659297,0.17681333929859097
2546,PRV53140,No,13,2.6390573296152584,19,2.995732273553991,2.1904761904761907,9,0.0,0,103.80952380952381,500,21,0.5389132279855672,0.1862154212287022
2547,PRV53482,No,10,2.3978952727983707,21,3.091042453358316,2.8333333333333335,9,0.0,0,421.6666666666667,3300,24,0.9153312307410929,0.2169751129140145
2548,PRV53177,No,7,2.0794415416798357,11,2.4849066497880004,2.625,6,0.0,0,95.0,500,16,0.8681308968229817,0.44033299059632813
2549,PRV57618,No,2,1.0986122886681098,95,4.564348191467836,2.6272727272727274,10,0.0,0,251.27272727272728,4070,220,4.696406043533351,0.8819252375709237
2550,PRV53495,No,5,1.791759469228055,20,3.044522437723423,2.6176470588235294,6,0.0,0,440.88235294117646,2700,34,1.9295523940277153,0.5873145672524505
2551,PRV54894,Yes,43,3.784189633918261,90,4.51085950651685,2.3516483516483517,7,0.0,0,278.68131868131866,3300,91,0.7956076569888919,0.10525941066909793
2552,PRV54763,No,23,3.1780538303479458,33,3.5263605246161616,2.588235294117647,9,0.0,0,346.1764705882353,3290,34,0.45591638505345206,0.1222095900767706
2553,PRV53196,No,7,2.0794415416798357,9,2.302585092994046,3.5625,5,0.0,0,280.0,1990,16,0.8681308968229817,0.6290377201558446
2554,PRV55598,No,1,0.6931471805599453,84,4.442651256490317,2.4011976047904193,10,0.0,0,276.58682634730536,3300,167,5.108648089170728,0.7361389417993507
2555,PRV55873,No,19,2.995732273553991,34,3.5553480614894135,2.588235294117647,9,0.0,0,170.0,2100,51,1.0234570857769276,0.4697279370267808
2556,PRV53981,No,13,2.6390573296152584,22,3.1354942159291497,2.090909090909091,5,0.0,0,218.63636363636363,2480,22,0.5827779855812061,0.09489705908457668
2557,PRV53952,No,9,2.302585092994046,13,2.6390573296152584,2.2,4,0.0,0,305.3333333333333,1700,15,0.5680469287100135,0.22550816309973887
2558,PRV54954,No,47,3.871201010907891,71,4.276666119016055,2.380281690140845,8,0.0,0,254.64788732394365,3300,71,0.47643102535974236,0.09518214866697744
2559,PRV54976,No,23,3.1780538303479458,53,3.9889840465642745,2.6,7,0.0,0,362.54545454545456,3290,55,0.9123891715281156,0.12886811234384335
2560,PRV54890,No,50,3.9318256327243257,73,4.30406509320417,2.9178082191780823,9,0.0,0,223.56164383561645,3300,73,0.44449866168941793,0.09518565610730435
2561,PRV57435,No,16,2.833213344056216,21,3.091042453358316,2.28,8,0.0,0,194.4,800,25,0.5077352820573563,0.254572112716948
2562,PRV52377,No,26,3.295836866004329,44,3.8066624897703196,2.1818181818181817,5,0.0,0,311.3636363636364,2500,44,0.5831409206682618,0.09510359384317216
2563,PRV53550,No,6,1.9459101490553132,10,2.3978952727983707,3.0,9,0.0,0,313.0,1590,10,0.5675235877438445,0.09440158443016944
2564,PRV57356,No,23,3.1780538303479458,25,3.258096538021482,2.5970149253731343,9,0.0,0,351.7910447761194,2500,67,1.1025304320589013,1.0220653960669142
2565,PRV57374,No,5,1.791759469228055,5,1.791759469228055,1.6666666666666667,1,0.0,0,133.33333333333334,400,6,0.26052009612555843,0.26052009612555843
2566,PRV55966,No,10,2.3978952727983707,21,3.091042453358316,2.7142857142857144,7,0.0,0,362.85714285714283,1790,21,0.7875033135436147,0.09487739177714193
2567,PRV52416,No,2,1.0986122886681098,22,3.1354942159291497,2.8095238095238093,8,0.0,0,229.76190476190476,1000,42,3.0443091953726844,0.6972505177237426
2568,PRV52380,No,3,1.3862943611198906,4,1.6094379124341003,2.0,2,0.0,0,70.0,50,4,0.356907475040815,0.09304054651047666
2569,PRV54756,No,11,2.4849066497880004,16,2.833213344056216,2.875,8,0.0,0,399.375,2090,16,0.44033299059632813,0.09474219160320908
2570,PRV56595,No,42,3.7612001156935624,46,3.8501476017100584,2.125,8,0.0,0,281.42857142857144,3300,56,0.35978127829119977,0.27545263042190593
2571,PRV54599,No,6,1.9459101490553132,11,2.4849066497880004,2.4705882352941178,8,0.0,0,224.7058823529412,790,17,1.0745309700647163,0.49716323462982726
2572,PRV54568,No,23,3.1780538303479458,43,3.784189633918261,2.9411764705882355,8,0.0,0,189.01960784313727,3290,51,0.8400261886746041,0.25135834475178565
2573,PRV54352,No,1,0.6931471805599453,7,2.0794415416798357,2.1666666666666665,6,0.0,0,139.16666666666666,890,12,2.4833377629627473,0.5943430294756837
2574,PRV51311,No,7,2.0794415416798357,15,2.772588722239781,2.4444444444444446,7,0.0,0,167.22222222222223,1070,18,0.9812392973200843,0.2617491006607332
2575,PRV56879,No,4,1.6094379124341003,6,1.9459101490553132,2.4285714285714284,3,0.0,0,1162.857142857143,3260,7,0.6128238848968516,0.2348550690367873
2576,PRV56645,No,39,3.6888794541139363,52,3.970291913552122,2.734375,8,0.0,0,355.0,2500,64,0.554232738478137,0.28557930560128203
2577,PRV55038,No,13,2.6390573296152584,15,2.772588722239781,3.8666666666666667,8,0.0,0,282.0,1400,15,0.22550816309973887,0.09470433948529736
2578,PRV52224,No,3,1.3862943611198906,35,3.58351893845611,2.658536585365854,8,0.0,0,246.34146341463415,3300,41,2.6189466339881315,0.23987792586324316
2579,PRV51841,No,23,3.1780538303479458,45,3.828641396489095,2.6875,9,0.0,0,277.2916666666667,3300,48,0.782096053576506,0.1539475297303809
2580,PRV52089,Yes,15,2.772588722239781,91,4.5217885770490405,2.6,9,0.0,0,358.3076923076923,3300,130,2.170297810506272,0.42423089738690123
2581,PRV52678,No,19,2.995732273553991,51,3.9512437185814275,3.135135135135135,9,0.0,0,336.8918918918919,2200,74,1.3844647030450203,0.43870382498389243
2582,PRV51665,No,2,1.0986122886681098,15,2.772588722239781,2.466666666666667,3,0.0,0,254.0,2090,15,2.023226493090898,0.09470433948529736
2583,PRV57058,No,2,1.0986122886681098,8,2.1972245773362196,3.1724137931034484,8,0.0,0,362.7586206896552,2190,29,2.676068233192194,1.3138511889150457
2584,PRV55690,No,37,3.6375861597263857,63,4.1588830833596715,2.6578947368421053,9,0.0,0,190.92105263157896,3300,76,0.7670939863708341,0.26708981432352813
2585,PRV55700,No,13,2.6390573296152584,23,3.1780538303479458,2.037037037037037,6,0.0,0,482.5925925925926,2380,27,0.7771788471895332,0.24169274108617525
2586,PRV55769,No,2,1.0986122886681098,8,2.1972245773362196,3.8461538461538463,8,0.0,0,538.4615384615385,3300,13,1.882157862227638,0.5440502922256352
2587,PRV55780,No,10,2.3978952727983707,30,3.4339872044851463,2.5434782608695654,9,0.0,0,309.1304347826087,2900,46,1.5465842847523303,0.49031004661337246
2588,PRV55723,No,6,1.9459101490553132,25,3.258096538021482,2.702127659574468,8,0.0,0,308.51063829787233,3300,47,2.069429020872946,0.6827171265012609
2589,PRV54590,No,6,1.9459101490553132,34,3.5553480614894135,2.4461538461538463,9,0.0,0,195.3846153846154,2300,65,2.390166191189179,0.6987328453855722
2590,PRV52251,No,2,1.0986122886681098,4,1.6094379124341003,1.75,3,0.0,0,67.5,90,4,0.7371878701162607,0.09304054651047666
2591,PRV52100,Yes,30,3.4339872044851463,37,3.6375861597263857,2.5945945945945947,8,0.0,0,268.9189189189189,2500,37,0.28737379434916577,0.09506451577321677
2592,PRV52575,No,40,3.713572066704308,40,3.713572066704308,2.7285714285714286,9,0.0,0,339.7142857142857,3300,70,0.6149491837572331,0.6149491837572331
2593,PRV52801,No,8,2.1972245773362196,22,3.1354942159291497,2.2580645161290325,8,0.0,0,339.03225806451616,3200,31,1.3788069747523117,0.41108310041238766
2594,PRV56050,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,0.0,0,40.0,0,1,0.08626852688737491,0.08626852688737491
2595,PRV56362,No,18,2.9444389791664403,51,3.9512437185814275,2.816666666666667,8,0.0,0,220.16666666666666,3300,60,1.232992386374639,0.24391821814481274
2596,PRV51747,No,1,0.6931471805599453,4,1.6094379124341003,3.25,8,0.0,0,375.0,400,4,1.401280515556754,0.09304054651047666
2597,PRV52501,No,13,2.6390573296152584,16,2.833213344056216,3.3684210526315788,8,0.0,0,254.73684210526315,2200,19,0.4449518533937843,0.25212609129802577
2598,PRV54066,No,8,2.1972245773362196,110,4.709530201312334,2.614864864864865,9,0.0,0,281.8243243243243,3300,148,2.9219190817262493,0.3683392207572857
2599,PRV57539,No,12,2.5649493574615367,32,3.4965075614664802,2.8181818181818183,9,0.0,0,322.1212121212121,3290,33,1.0465152473152757,0.12303838877780192
2600,PRV55254,No,10,2.3978952727983707,14,2.70805020110221,2.7333333333333334,8,0.0,0,330.6666666666667,3290,15,0.46906662695960855,0.15757094823205642
2601,PRV55358,No,1,0.6931471805599453,34,3.5553480614894135,3.027027027027027,10,0.0,0,397.56756756756755,3200,37,3.603693592574862,0.17219993811691056
2602,PRV53070,No,5,1.791759469228055,7,2.0794415416798357,1.375,3,0.0,0,66.25,90,8,0.5287478885384485,0.21610026053738876
2603,PRV52242,No,2,1.0986122886681098,30,3.4339872044851463,2.193548387096774,5,0.0,0,438.7096774193548,3300,31,2.7423154235128724,0.12485927649607406
2604,PRV52917,No,11,2.4849066497880004,21,3.091042453358316,2.6875,9,0.0,0,277.1875,2100,32,1.1007595426724335,0.48432819451577414
2605,PRV52878,No,2,1.0986122886681098,25,3.258096538021482,3.3703703703703702,9,0.0,0,433.3333333333333,3000,27,2.605119015261044,0.16514841618679674
2606,PRV51668,No,7,2.0794415416798357,27,3.332204510175204,2.9210526315789473,9,0.0,0,237.3684210526316,2490,38,1.7085277384486774,0.41004549436675697
2607,PRV51144,No,11,2.4849066497880004,25,3.258096538021482,2.3461538461538463,9,0.0,0,316.15384615384613,2300,26,0.9007666768392686,0.13066342948881587
2608,PRV52948,No,4,1.6094379124341003,47,3.871201010907891,2.4150943396226414,9,0.0,0,238.8679245283019,2600,106,3.2784237340411413,0.8564725280614186
2609,PRV53782,No,18,2.9444389791664403,39,3.6888794541139363,2.7547169811320753,9,0.0,0,336.22641509433964,2800,53,1.1127812827747916,0.37749489215173004
2610,PRV55788,No,4,1.6094379124341003,16,2.833213344056216,2.4210526315789473,8,0.0,0,145.78947368421052,1000,19,1.5765333698140875,0.25212609129802577
2611,PRV56796,No,42,3.7612001156935624,84,4.442651256490317,2.797752808988764,9,0.0,0,252.69662921348313,3600,89,0.796850766066427,0.14790063815948065
2612,PRV54934,No,26,3.295836866004329,44,3.8066624897703196,2.6792452830188678,8,0.0,0,168.49056603773585,1400,53,0.7597201072457481,0.2656448439535539
2613,PRV56415,No,20,3.044522437723423,41,3.7376696182833684,2.5121951219512195,9,0.0,0,390.0,6300,41,0.7649912226414616,0.09508847980785097
2614,PRV54765,Yes,31,3.4657359027997265,41,3.7376696182833684,2.7906976744186047,8,0.0,0,337.2093023255814,5030,43,0.3965249086289474,0.13847829281552607
2615,PRV51584,Yes,29,3.4011973816621555,65,4.189654742026425,2.8260869565217392,9,0.0,0,187.3913043478261,2400,69,0.9076495747028117,0.1496047969839995
2616,PRV51078,No,10,2.3978952727983707,14,2.70805020110221,2.357142857142857,4,0.0,0,162.14285714285714,790,14,0.40453227221962407,0.09466108202741298
2617,PRV53986,No,10,2.3978952727983707,32,3.4965075614664802,2.4411764705882355,7,0.0,0,354.70588235294116,3190,34,1.2517920391827004,0.15028728865645236
2618,PRV57334,No,21,3.091042453358316,27,3.332204510175204,2.3448275862068964,9,0.0,0,244.13793103448276,1090,29,0.3922414581521756,0.1601410583224792
2619,PRV55980,No,14,2.70805020110221,17,2.8903717578961645,2.9411764705882355,5,0.0,0,511.7647058823529,2090,17,0.2726336506153217,0.09477559195881244
2620,PRV51579,No,24,3.2188758248682006,50,3.9318256327243257,2.1666666666666665,7,0.0,0,216.2962962962963,3000,54,0.8540164786101219,0.16533140748381428
2621,PRV53901,No,10,2.3978952727983707,14,2.70805020110221,2.9285714285714284,6,0.0,0,385.7142857142857,2200,14,0.40453227221962407,0.09466108202741298
2622,PRV55499,No,17,2.8903717578961645,29,3.4011973816621555,2.8484848484848486,8,0.0,0,239.3939393939394,3300,33,0.7129670985736036,0.21312455212617634
2623,PRV55575,No,5,1.791759469228055,4,1.6094379124341003,3.5,4,0.0,0,78.33333333333333,190,6,0.26052009612555843,0.46766298684138863
2624,PRV52084,No,16,2.833213344056216,22,3.1354942159291497,3.125,9,0.0,0,239.58333333333334,2000,24,0.46941788621397385,0.17430068243923488
2625,PRV53793,No,27,3.332204510175204,37,3.6375861597263857,3.022222222222222,8,0.0,0,571.1111111111111,9200,45,0.5687451942306092,0.2745114173605658
2626,PRV51212,No,2,1.0986122886681098,15,2.772588722239781,3.466666666666667,8,0.0,0,417.3333333333333,3290,15,2.023226493090898,0.09470433948529736
2627,PRV55963,No,41,3.7376696182833684,43,3.784189633918261,2.9148936170212765,9,0.0,0,181.48936170212767,600,47,0.21998812708583565,0.17627759836847742
2628,PRV55915,No,13,2.6390573296152584,27,3.332204510175204,3.5,9,0.0,0,277.1875,2500,32,0.9398691340411219,0.2505613371768499
2629,PRV53751,No,11,2.4849066497880004,22,3.1354942159291497,2.6818181818181817,10,0.0,0,412.27272727272725,3090,22,0.7410719558994624,0.09489705908457668
2630,PRV51070,No,36,3.6109179126442243,61,4.127134385045092,2.4831460674157304,8,0.0,0,274.2696629213483,3300,89,0.9445032630691087,0.44390169957940717
2631,PRV57264,No,2,1.0986122886681098,6,1.9459101490553132,3.5,6,0.0,0,345.0,1150,8,1.4061213759832898,0.35845372702222644
2632,PRV56602,No,22,3.1354942159291497,49,3.912023005428146,2.606896551724138,8,0.006896551724137931,1,384.8965517241379,3300,145,1.9003021042115906,1.1179507172789203
2633,PRV52990,Yes,22,3.1354942159291497,43,3.784189633918261,2.8947368421052633,9,0.0,0,318.5964912280702,3300,57,0.9894415381008151,0.3543635092271649
2634,PRV53059,No,2,1.0986122886681098,21,3.091042453358316,3.0606060606060606,7,0.0,0,494.54545454545456,2600,33,2.804445273879774,0.513231105237568
2635,PRV53342,No,2,1.0986122886681098,59,4.0943445622221,2.287671232876712,9,0.0,0,353.56164383561645,3300,73,3.595074360005154,0.2904869809736628
2636,PRV51511,No,13,2.6390573296152584,16,2.833213344056216,2.25,5,0.0,0,547.5,2470,16,0.2850460107769714,0.09474219160320908
2637,PRV54892,No,30,3.4339872044851463,46,3.8501476017100584,2.9183673469387754,8,0.0,0,217.75510204081633,3300,49,0.5497322897134735,0.15270896045176274
2638,PRV52101,No,8,2.1972245773362196,14,2.70805020110221,1.7142857142857142,3,0.0,0,178.57142857142858,900,14,0.6140039849747839,0.09466108202741298
2639,PRV54207,No,25,3.258096538021482,32,3.4965075614664802,2.4146341463414633,10,0.0,0,169.5121951219512,2300,41,0.5535081814466262,0.3226990592803413
2640,PRV53131,No,4,1.6094379124341003,7,2.0794415416798357,2.5714285714285716,7,0.0,0,190.0,590,7,0.6128238848968516,0.09401248951061449
2641,PRV53792,Yes,17,2.8903717578961645,20,3.044522437723423,3.55,8,0.0,0,575.5,3300,20,0.24355693602616565,0.09485575827510169
2642,PRV51487,No,8,2.1972245773362196,12,2.5649493574615367,2.4615384615384617,4,0.0,0,710.7692307692307,3290,13,0.5440502922256352,0.16757274857098384
2643,PRV53087,No,2,1.0986122886681098,16,2.833213344056216,2.7096774193548385,7,0.0,0,309.03225806451616,3300,31,2.7423154235128724,0.7111294357402007
2644,PRV52903,Yes,25,3.258096538021482,33,3.5263605246161616,2.484848484848485,6,0.0,0,561.5151515151515,3300,33,0.35028512020918773,0.09503474323562493
2645,PRV55258,No,17,2.8903717578961645,35,3.58351893845611,2.5121951219512195,7,0.0,0,321.9512195121951,3290,41,0.9204209327563303,0.23987792586324316
2646,PRV54931,Yes,20,3.044522437723423,28,3.367295829986474,1.8214285714285714,9,0.0,0,233.57142857142858,3000,28,0.40499856584430344,0.09498556771292013
2647,PRV55071,No,5,1.791759469228055,58,4.07753744390572,2.7142857142857144,9,0.0,0,370.42857142857144,3300,70,2.644190979018015,0.2674960756954686
2648,PRV55473,No,5,1.791759469228055,5,1.791759469228055,2.5,3,0.0,0,225.0,1000,6,0.26052009612555843,0.26052009612555843
2649,PRV56686,No,5,1.791759469228055,5,1.791759469228055,4.0,8,0.0,0,200.0,350,5,0.09349397879654764,0.09349397879654764
2650,PRV56611,No,19,2.995732273553991,59,4.0943445622221,2.7560975609756095,10,0.0,0,219.26829268292684,3100,123,1.882556267004267,0.7813377467978724
2651,PRV56821,No,12,2.5649493574615367,11,2.4849066497880004,2.0833333333333335,5,0.0,0,263.3333333333333,1990,12,0.09455294820673041,0.17388461243694517
2652,PRV55005,No,42,3.7612001156935624,72,4.290459441148391,2.7567567567567566,9,0.0,0,226.75675675675674,3300,74,0.6213747500119978,0.12012256410196039
2653,PRV56217,No,27,3.332204510175204,37,3.6375861597263857,2.933333333333333,9,0.0,0,220.44444444444446,1300,45,0.5687451942306092,0.2745114173605658
2654,PRV52246,No,2,1.0986122886681098,47,3.871201010907891,2.8059701492537314,9,0.0,0,395.67164179104475,3300,67,3.5095534062997804,0.42214434947367185
2655,PRV56156,No,12,2.5649493574615367,42,3.7612001156935624,2.640625,9,0.0,0,228.4375,3300,64,1.691735170146411,0.48455154231722686
2656,PRV52579,No,9,2.302585092994046,9,2.302585092994046,2.3333333333333335,4,0.0,0,117.77777777777777,400,9,0.09430069052013113,0.09430069052013113
2657,PRV53128,No,8,2.1972245773362196,18,2.9444389791664403,2.8125,8,0.0,0,569.375,3300,32,1.4097682416499644,0.6295632286622738
2658,PRV52039,No,9,2.302585092994046,46,3.8501476017100584,2.56,9,0.0,0,203.4,1400,50,1.7315474981086656,0.1711934334340794
2659,PRV51942,No,31,3.4657359027997265,52,3.970291913552122,2.4339622641509435,7,0.0,0,224.1509433962264,3300,53,0.5928439045693671,0.11246652893538427
2660,PRV53173,No,16,2.833213344056216,23,3.1780538303479458,3.0,8,0.0,0,386.27906976744185,3300,43,1.0245427532907,0.677400203253251
2661,PRV53230,No,11,2.4849066497880004,40,3.713572066704308,3.0535714285714284,9,0.0,0,290.35714285714283,2500,56,1.6460176789088738,0.4052318058807365
2662,PRV52554,No,9,2.302585092994046,13,2.6390573296152584,2.769230769230769,9,0.0,0,151.53846153846155,470,13,0.4336257083747091,0.09461117236638439
2663,PRV52629,No,8,2.1972245773362196,58,4.07753744390572,2.639344262295082,9,0.0,0,201.9672131147541,2200,61,2.043228784482236,0.14110264101245712
2664,PRV53849,No,1,0.6931471805599453,20,3.044522437723423,2.5714285714285716,9,0.0,0,139.52380952380952,590,21,3.0393701018707517,0.139305544649225
2665,PRV52687,No,17,2.8903717578961645,20,3.044522437723423,2.7714285714285714,8,0.0,0,169.14285714285714,1700,35,0.7690025962379387,0.6147127907103859
